id_fakta,id_waktu,kode_saham,harga_pembukaan,harga_penutupan,harga_tertinggi,harga_terendah,volume_transaksi
950,20230510,IHSG,0.5391304347826087,0.5248868778280543,0.5353982300884956,0.5594713656387665,81258900.0
951,20230610,IHSG,0.5347826086956522,0.5520361990950228,0.5353982300884956,0.5814977973568282,60156100.0
952,20230910,IHSG,0.5304347826086957,0.5429864253393667,0.5265486725663717,0.5726872246696036,37711400.0
953,20231010,IHSG,0.5347826086956522,0.5656108597285069,0.5442477876106195,0.5814977973568282,51167900.0
954,20231110,IHSG,0.5347826086956522,0.5520361990950228,0.5398230088495577,0.5859030837004405,83154300.0
955,20231210,IHSG,0.5521739130434782,0.574660633484163,0.5663716814159292,0.5947136563876653,101645100.0
956,20231013,IHSG,0.5521739130434782,0.583710407239819,0.5575221238938053,0.5991189427312776,48856500.0
957,20231016,IHSG,0.5652173913043479,0.5429864253393667,0.5575221238938053,0.5682819383259913,117472800.0
958,20231017,IHSG,0.5347826086956522,0.5565610859728508,0.5398230088495577,0.5814977973568282,57046900.0
959,20231018,IHSG,0.5304347826086957,0.5384615384615384,0.5265486725663717,0.5638766519823789,64910600.0
960,20231019,IHSG,0.5130434782608695,0.5294117647058824,0.5176991150442478,0.5594713656387665,62296900.0
961,20231020,IHSG,0.508695652173913,0.5158371040723982,0.5044247787610621,0.5462555066079294,38978200.0
962,20231023,IHSG,0.5043478260869565,0.4751131221719457,0.5,0.5110132158590309,69428400.0
963,20231024,IHSG,0.4739130434782608,0.493212669683258,0.4778761061946903,0.5066079295154186,67041700.0
964,20231025,IHSG,0.4782608695652175,0.4705882352941176,0.4823008849557522,0.4977973568281938,89567900.0
965,20231026,IHSG,0.4565217391304348,0.4162895927601809,0.4513274336283186,0.4449339207048458,141139700.0
966,20231027,IHSG,0.4043478260869566,0.4253393665158372,0.415929203539823,0.4361233480176211,99607000.0
967,20231030,IHSG,0.4130434782608696,0.3891402714932127,0.4026548672566372,0.4140969162995594,82945500.0
968,20231031,IHSG,0.3695652173913044,0.4208144796380092,0.4070796460176993,0.4185022026431718,66801600.0
969,20230111,IHSG,0.4565217391304348,0.4796380090497739,0.4911504424778761,0.5066079295154186,154441100.0
970,20230211,IHSG,0.4956521739130435,0.4796380090497739,0.4867256637168142,0.5154185022026431,69582500.0
971,20230311,IHSG,0.4521739130434783,0.4570135746606335,0.4601769911504425,0.4801762114537445,85146800.0
972,20230611,IHSG,0.4608695652173913,0.493212669683258,0.4690265486725664,0.5066079295154186,66902400.0
973,20230711,IHSG,0.4565217391304348,0.4570135746606335,0.4513274336283186,0.4845814977973569,103642200.0
974,20230811,IHSG,0.4217391304347826,0.4343891402714933,0.420353982300885,0.4625550660792951,103415400.0
975,20230911,IHSG,0.4130434782608696,0.4389140271493214,0.4336283185840708,0.4625550660792951,96594900.0
976,20231011,IHSG,0.4217391304347826,0.4479638009049774,0.4247787610619469,0.4581497797356827,48619500.0
977,20231113,IHSG,0.4434782608695653,0.4343891402714933,0.4336283185840708,0.4669603524229074,37975400.0
978,20231114,IHSG,0.4130434782608696,0.4253393665158372,0.420353982300885,0.4625550660792951,45987000.0
979,20231115,IHSG,0.4217391304347826,0.4479638009049774,0.4336283185840708,0.4713656387665198,114104500.0
980,20231116,IHSG,0.4347826086956521,0.4434389140271494,0.4247787610619469,0.4669603524229074,41789400.0
981,20231117,IHSG,0.4260869565217391,0.4479638009049774,0.4247787610619469,0.4537444933920705,55585600.0
982,20231120,IHSG,0.4391304347826088,0.4660633484162896,0.4469026548672568,0.4801762114537445,39932700.0
983,20231121,IHSG,0.4521739130434783,0.4796380090497739,0.4557522123893807,0.4977973568281938,68255800.0
984,20231122,IHSG,0.4608695652173913,0.4751131221719457,0.4601769911504425,0.5022026431718062,34555300.0
985,20231123,IHSG,0.4608695652173913,0.4705882352941176,0.4601769911504425,0.5022026431718062,57385100.0
986,20231124,IHSG,0.4565217391304348,0.4796380090497739,0.4557522123893807,0.4933920704845814,34583700.0
987,20231127,IHSG,0.4739130434782608,0.5067873303167422,0.5044247787610621,0.5242290748898678,73888700.0
988,20231128,IHSG,0.491304347826087,0.5475113122171947,0.5353982300884956,0.5418502202643173,106829100.0
989,20231129,IHSG,0.5217391304347827,0.5248868778280543,0.5221238938053099,0.5506607929515418,56467400.0
