tanggal,Adj Close,Close,High,Low,Open,volume_transaksi
2019-12-19,3082.27,0.6063348416289595,0.6150442477876108,0.6387665198237885,0.6173913043478261,127316000.0
2019-12-20,3177.11,0.6606334841628959,0.6327433628318584,0.6387665198237885,0.5869565217391304,152132200.0
2019-12-23,3177.11,0.6606334841628959,0.6371681415929205,0.6740088105726872,0.6391304347826088,58715700.0
2019-12-26,3161.31,0.6515837104072398,0.6327433628318584,0.6740088105726872,0.6391304347826088,36935300.0
2019-12-27,3153.4,0.6470588235294118,0.6283185840707965,0.6740088105726872,0.6260869565217391,52812000.0
2019-12-30,3137.6,0.6380090497737557,0.6371681415929205,0.6696035242290749,0.6217391304347826,67738300.0
2020-02-01,3090.18,0.6108597285067875,0.6238938053097347,0.6387665198237885,0.6173913043478261,52094000.0
2020-03-01,3145.5,0.6425339366515838,0.6150442477876108,0.6519823788546256,0.6130434782608696,70032900.0
2020-06-01,3129.69,0.6334841628959277,0.6106194690265487,0.6519823788546256,0.6000000000000001,42908900.0
2020-07-01,3113.89,0.6244343891402716,0.6106194690265487,0.6475770925110133,0.6000000000000001,51837600.0
2020-08-01,3082.27,0.6063348416289595,0.6017699115044248,0.6387665198237885,0.5956521739130436,52402600.0
2020-09-01,3129.69,0.6334841628959277,0.6106194690265487,0.6475770925110133,0.5956521739130436,37580300.0
2020-10-01,3145.5,0.6425339366515838,0.6194690265486726,0.6607929515418501,0.6217391304347826,48099000.0
2020-01-13,3185.02,0.6651583710407242,0.6371681415929205,0.6784140969162996,0.6304347826086958,61913800.0
2020-01-14,3121.79,0.6289592760180996,0.6238938053097347,0.656387665198238,0.6217391304347826,95058600.0
2020-01-15,3066.47,0.5972850678733032,0.6061946902654869,0.6255506607929516,0.6130434782608696,147583300.0
2020-01-16,3042.76,0.583710407239819,0.5752212389380531,0.6079295154185022,0.5826086956521739,118903100.0
2020-01-17,3011.15,0.5656108597285069,0.5663716814159292,0.5947136563876653,0.5695652173913044,119904100.0
2020-01-20,3011.15,0.5656108597285069,0.5530973451327434,0.5947136563876653,0.5521739130434782,73599200.0
2020-01-21,3074.37,0.6018099547511312,0.5796460176991152,0.5991189427312776,0.5478260869565217,78014400.0
2020-01-22,3050.66,0.5882352941176471,0.5752212389380531,0.6167400881057269,0.5826086956521739,45839800.0
2020-01-23,3066.47,0.5972850678733032,0.5707964601769913,0.6079295154185022,0.5695652173913044,41077400.0
2020-01-24,3098.08,0.6153846153846155,0.5929203539823009,0.6211453744493393,0.5782608695652174,58524000.0
2020-01-27,3034.86,0.579185520361991,0.5884955752212391,0.6079295154185022,0.5956521739130436,33081800.0
2020-01-28,3026.95,0.574660633484163,0.5530973451327434,0.5947136563876653,0.5478260869565217,56210000.0
2020-01-29,3082.27,0.6063348416289595,0.5796460176991152,0.6123348017621145,0.5608695652173914,51929800.0
2020-01-30,3050.66,0.5882352941176471,0.584070796460177,0.6167400881057269,0.5913043478260869,60391600.0
2020-01-31,3003.24,0.5610859728506788,0.5752212389380531,0.5859030837004405,0.5826086956521739,120447900.0
2020-03-02,2955.82,0.5339366515837104,0.5442477876106195,0.5638766519823789,0.5434782608695652,68360600.0
2020-04-02,2971.63,0.5429864253393667,0.5398230088495577,0.5638766519823789,0.5478260869565217,77259600.0
2020-05-02,2979.53,0.5475113122171947,0.5265486725663717,0.5594713656387665,0.5260869565217392,68150800.0
2020-06-02,2971.63,0.5429864253393667,0.5353982300884956,0.5726872246696036,0.5434782608695652,56261500.0
2020-07-02,2995.34,0.5565610859728508,0.5442477876106195,0.5770925110132158,0.5347826086956522,53578900.0
2020-10-02,3011.15,0.5656108597285069,0.5575221238938053,0.5859030837004405,0.5434782608695652,86588500.0
2020-11-02,2995.34,0.5565610859728508,0.5486725663716816,0.5859030837004405,0.5478260869565217,50248200.0
2020-12-02,3019.05,0.5701357466063349,0.5575221238938053,0.5859030837004405,0.5434782608695652,73840300.0
2020-02-13,2947.92,0.5294117647058824,0.5486725663716816,0.5550660792951542,0.5521739130434782,66699800.0
2020-02-14,2876.79,0.48868778280543,0.5044247787610621,0.5242290748898678,0.491304347826087,108793300.0
2020-02-17,2853.08,0.4751131221719457,0.4734513274336285,0.5022026431718062,0.4695652173913043,94887800.0
2020-02-18,2860.98,0.4796380090497739,0.4734513274336285,0.5022026431718062,0.4521739130434783,94382900.0
2020-02-19,2860.98,0.4796380090497739,0.4646017699115046,0.5022026431718062,0.4652173913043478,63717800.0
2020-02-20,2868.89,0.484162895927602,0.4690265486725664,0.5066079295154186,0.4652173913043478,53035400.0
2020-02-21,2916.31,0.5113122171945702,0.4955752212389381,0.5242290748898678,0.4782608695652175,86862600.0
2020-02-24,2876.79,0.48868778280543,0.5,0.5198237885462554,0.4869565217391305,72610600.0
2020-02-25,2837.27,0.4660633484162896,0.4778761061946903,0.5022026431718062,0.4565217391304348,73990700.0
2020-02-26,2774.05,0.4298642533936653,0.4247787610619469,0.4405286343612334,0.4260869565217391,133449900.0
2020-02-27,2742.43,0.4117647058823529,0.4247787610619469,0.4273127753303966,0.4173913043478261,88389400.0
2020-02-28,2758.24,0.4208144796380092,0.3982300884955754,0.3920704845814978,0.3652173913043479,151751800.0
2020-02-03,2718.72,0.3981900452488688,0.4247787610619469,0.4361233480176211,0.3999999999999999,96802900.0
2020-03-03,2860.98,0.4796380090497739,0.4734513274336285,0.4493392070484582,0.4173913043478261,114698200.0
2020-04-03,3026.95,0.574660633484163,0.5530973451327434,0.5198237885462554,0.4739130434782608,136081000.0
2020-05-03,3026.95,0.574660633484163,0.5707964601769913,0.5770925110132158,0.5521739130434782,101235000.0
2020-06-03,2963.73,0.5384615384615384,0.5309734513274338,0.5550660792951542,0.5130434782608695,86476000.0
2020-09-03,2766.14,0.4253393665158372,0.4557522123893807,0.4625550660792951,0.4391304347826088,109347300.0
2020-10-03,2758.24,0.4208144796380092,0.4557522123893807,0.4537444933920705,0.4043478260869566,119718000.0
2020-11-03,2687.11,0.3800904977375566,0.3938053097345133,0.4052863436123347,0.3999999999999999,115486900.0
2020-12-03,2615.98,0.339366515837104,0.3761061946902655,0.3612334801762115,0.3260869565217392,84363800.0
2020-03-13,2615.98,0.339366515837104,0.3185840707964602,0.3788546255506607,0.3304347826086957,0.0
2020-03-16,2497.43,0.2714932126696832,0.3141592920353984,0.3127753303964759,0.3260869565217392,115972300.0
2020-03-17,2323.56,0.1719457013574661,0.252212389380531,0.2158590308370044,0.2652173913043478,150122700.0
2020-03-18,2220.82,0.1131221719457014,0.2168141592920354,0.1277533039647578,0.1999999999999999,150147300.0
2020-03-19,2070.66,0.0271493212669682,0.0973451327433629,0.0748898678414098,0.1130434782608695,138987300.0
2020-03-20,2276.14,0.1447963800904977,0.1769911504424779,0.0,0.0478260869565216,267694700.0
2020-03-23,2118.08,0.0542986425339366,0.1283185840707965,0.1013215859030838,0.1434782608695652,86157200.0
2020-03-24,2070.66,0.0271493212669682,0.1283185840707965,0.0528634361233481,0.0652173913043479,243778900.0
2020-03-26,2355.17,0.1900452488687783,0.2168141592920354,0.0440528634361234,0.0,267369500.0
2020-03-27,2442.11,0.2398190045248869,0.3008849557522124,0.2643171806167401,0.2173913043478261,200952500.0
2020-03-30,2481.63,0.2624434389140271,0.2610619469026549,0.1894273127753304,0.2217391304347826,134474300.0
2020-03-31,2497.43,0.2714932126696832,0.3141592920353984,0.2951541850220264,0.2739130434782608,151302900.0
2020-01-04,2450.01,0.244343891402715,0.2699115044247788,0.2599118942731277,0.2739130434782608,104550600.0
2020-02-04,2473.72,0.2579185520361991,0.2389380530973452,0.2511013215859032,0.2391304347826086,92893600.0
2020-03-04,2529.05,0.2895927601809954,0.2787610619469027,0.2951541850220264,0.2608695652173913,83469200.0
2020-06-04,2631.79,0.3484162895927601,0.3274336283185841,0.3215859030837004,0.317391304347826,115495000.0
2020-07-04,2544.85,0.2986425339366517,0.4026548672566372,0.3303964757709252,0.3652173913043479,166425600.0
2020-08-04,2457.92,0.248868778280543,0.2787610619469027,0.2643171806167401,0.291304347826087,124553900.0
2020-09-04,2465.82,0.2533936651583711,0.2610619469026549,0.2555066079295156,0.2434782608695651,122622400.0
2020-04-13,2513.24,0.2805429864253393,0.2831858407079646,0.2995594713656388,0.2565217391304348,45469500.0
2020-04-14,2560.66,0.3076923076923077,0.2920353982300885,0.3127753303964759,0.2826086956521738,79114600.0
2020-04-15,2457.92,0.248868778280543,0.3141592920353984,0.2819383259911895,0.3043478260869565,69832000.0
2020-04-16,2370.98,0.1990950226244344,0.2300884955752213,0.2422907488986784,0.2434782608695651,109582500.0
2020-04-17,2552.76,0.3031674208144797,0.2920353982300885,0.2643171806167401,0.2173913043478261,127860400.0
2020-04-20,2465.82,0.2533936651583711,0.3008849557522124,0.2951541850220264,0.3130434782608695,77306900.0
2020-04-21,2426.3,0.2307692307692306,0.2389380530973452,0.2643171806167401,0.2478260869565216,43239400.0
2020-04-22,2497.43,0.2714932126696832,0.3008849557522124,0.2555066079295156,0.2173913043478261,126278300.0
2020-04-23,2426.3,0.2307692307692306,0.2876106194690266,0.2731277533039648,0.2826086956521738,117391500.0
2020-04-24,2442.11,0.2398190045248869,0.252212389380531,0.2775330396475772,0.2391304347826086,84061400.0
2020-04-27,2489.53,0.2669683257918552,0.2699115044247788,0.2863436123348017,0.2478260869565216,85475400.0
2020-04-28,2497.43,0.2714932126696832,0.2699115044247788,0.3039647577092512,0.2695652173913043,80212700.0
2020-04-29,2647.59,0.3574660633484164,0.3539823008849558,0.2863436123348017,0.2826086956521738,154902100.0
2020-04-30,2766.14,0.4253393665158372,0.420353982300885,0.3964757709251102,0.3695652173913044,163170100.0
2020-04-05,2623.89,0.343891402714932,0.3584070796460177,0.3568281938325991,0.3695652173913044,108988600.0
2020-05-05,2623.89,0.343891402714932,0.3539823008849558,0.3832599118942731,0.3347826086956522,74036700.0
2020-06-05,2560.66,0.3076923076923077,0.3318584070796462,0.3392070484581499,0.3260869565217392,86395000.0
2020-08-05,2521.14,0.2850678733031673,0.3097345132743363,0.3083700440528635,0.3130434782608695,143584400.0
2020-11-05,2544.85,0.2986425339366517,0.2920353982300885,0.3348017621145375,0.291304347826087,58473100.0
2020-12-05,2489.53,0.2669683257918552,0.3008849557522124,0.2863436123348017,0.3130434782608695,138978700.0
2020-05-13,2497.43,0.2714932126696832,0.2566371681415931,0.2775330396475772,0.2608695652173913,73238700.0
2020-05-14,2426.3,0.2307692307692306,0.2433628318584071,0.2687224669603524,0.2434782608695651,101581300.0
2020-05-15,2450.01,0.244343891402715,0.2389380530973452,0.2511013215859032,0.2391304347826086,114753900.0
2020-05-18,2544.85,0.2986425339366517,0.2787610619469027,0.2863436123348017,0.2391304347826086,108828800.0
2020-05-19,2584.37,0.3212669683257919,0.3274336283185841,0.3524229074889868,0.3043478260869565,97387100.0
2020-05-20,2513.24,0.2805429864253393,0.2964601769911505,0.3215859030837004,0.2826086956521738,76086600.0
2020-05-26,2568.56,0.3122171945701358,0.3053097345132745,0.2995594713656388,0.2608695652173913,105792900.0
2020-05-27,2505.34,0.2760180995475113,0.3008849557522124,0.3083700440528635,0.3043478260869565,128693900.0
2020-05-28,2473.72,0.2579185520361991,0.2743362831858407,0.2995594713656388,0.2739130434782608,177385100.0
2020-05-29,2489.53,0.2669683257918552,0.2477876106194692,0.2775330396475772,0.2391304347826086,276092100.0
2020-02-06,2568.56,0.3122171945701358,0.3008849557522124,0.2951541850220264,0.2652173913043478,174790600.0
2020-03-06,2600.18,0.3303167420814479,0.3230088495575223,0.343612334801762,0.317391304347826,216200900.0
2020-04-06,2608.08,0.334841628959276,0.3539823008849558,0.3524229074889868,0.3347826086956522,167708600.0
2020-05-06,2552.76,0.3031674208144797,0.3407079646017701,0.3303964757709252,0.3521739130434782,188420700.0
2020-08-06,2552.76,0.3031674208144797,0.3097345132743363,0.3392070484581499,0.3043478260869565,221641600.0
2020-09-06,2481.63,0.2624434389140271,0.3008849557522124,0.3039647577092512,0.3043478260869565,171214500.0
2020-10-06,2457.92,0.248868778280543,0.265486725663717,0.2863436123348017,0.2608695652173913,263483700.0
2020-11-06,2434.21,0.2352941176470589,0.2477876106194692,0.2687224669603524,0.2478260869565216,175767800.0
2020-12-06,2394.69,0.2126696832579185,0.2168141592920354,0.2290748898678413,0.2304347826086956,260087300.0
2020-06-15,2442.11,0.2398190045248869,0.2477876106194692,0.2555066079295156,0.2217391304347826,241625700.0
2020-06-16,2529.05,0.2895927601809954,0.2787610619469027,0.2995594713656388,0.2608695652173913,194424800.0
2020-06-17,2536.95,0.2941176470588236,0.2831858407079646,0.3039647577092512,0.2869565217391305,177784900.0
2020-06-18,2592.27,0.3257918552036199,0.336283185840708,0.3215859030837004,0.2869565217391305,235586600.0
2020-06-19,2592.27,0.3257918552036199,0.3318584070796462,0.3524229074889868,0.3260869565217392,227358800.0
2020-06-22,2529.05,0.2895927601809954,0.3141592920353984,0.3215859030837004,0.3217391304347825,159776500.0
2020-06-23,2473.72,0.2579185520361991,0.2699115044247788,0.2951541850220264,0.2826086956521738,167271000.0
2020-06-24,2513.24,0.2805429864253393,0.2831858407079646,0.3039647577092512,0.2608695652173913,170895600.0
2020-06-25,2497.43,0.2714932126696832,0.2787610619469027,0.3039647577092512,0.2652173913043478,100882600.0
2020-06-26,2521.14,0.2850678733031673,0.2787610619469027,0.3215859030837004,0.2782608695652173,100784500.0
2020-06-29,2513.24,0.2805429864253393,0.2920353982300885,0.3127753303964759,0.2826086956521738,156613200.0
2020-06-30,2533.23,0.2217194570135746,0.2256637168141593,0.2643171806167401,0.2347826086956521,258068400.0
2020-01-07,2524.92,0.2171945701357465,0.2256637168141593,0.2466960352422908,0.2260869565217391,148037400.0
2020-02-07,2607.98,0.2624434389140271,0.2433628318584071,0.2599118942731277,0.2130434782608696,178357900.0
2020-03-07,2591.37,0.2533936651583711,0.2610619469026549,0.2907488986784141,0.2608695652173913,102033100.0
2020-06-07,2533.23,0.2217194570135746,0.2477876106194692,0.2599118942731277,0.2521739130434783,248572600.0
2020-07-07,2591.37,0.2533936651583711,0.2345132743362832,0.2643171806167401,0.2217391304347826,169104200.0
2020-08-07,2616.29,0.2669683257918552,0.252212389380531,0.2907488986784141,0.2521739130434783,158166300.0
2020-09-07,2583.06,0.248868778280543,0.265486725663717,0.2907488986784141,0.2695652173913043,125940800.0
2020-10-07,2583.06,0.248868778280543,0.2389380530973452,0.2863436123348017,0.2434782608695651,95422400.0
2020-07-13,2566.45,0.2398190045248869,0.2389380530973452,0.2775330396475772,0.2478260869565216,77733900.0
2020-07-14,2558.15,0.2352941176470589,0.2300884955752213,0.2731277533039648,0.2391304347826086,111442600.0
2020-07-15,2566.45,0.2398190045248869,0.2389380530973452,0.2775330396475772,0.2478260869565216,102304100.0
2020-07-16,2574.76,0.244343891402715,0.2300884955752213,0.2775330396475772,0.2347826086956521,91951000.0
2020-07-17,2541.54,0.2262443438914026,0.2300884955752213,0.2687224669603524,0.2391304347826086,112416300.0
2020-07-20,2541.54,0.2262443438914026,0.2168141592920354,0.2599118942731277,0.2304347826086956,64735500.0
2020-07-21,2541.54,0.2262443438914026,0.2300884955752213,0.2643171806167401,0.2173913043478261,101283800.0
2020-07-22,2549.84,0.2307692307692306,0.2212389380530974,0.2687224669603524,0.2260869565217391,69462100.0
2020-07-23,2549.84,0.2307692307692306,0.2212389380530974,0.2687224669603524,0.2260869565217391,70482100.0
2020-07-24,2508.31,0.2081447963800904,0.2168141592920354,0.2511013215859032,0.2304347826086956,137265100.0
2020-07-27,2524.92,0.2171945701357465,0.2035398230088496,0.2511013215859032,0.2043478260869564,58708800.0
2020-07-28,2508.31,0.2081447963800904,0.2035398230088496,0.2466960352422908,0.2173913043478261,102705300.0
2020-07-29,2491.7,0.1990950226244344,0.2035398230088496,0.2422907488986784,0.2086956521739129,114352000.0
2020-07-30,2533.23,0.2217194570135746,0.2035398230088496,0.2422907488986784,0.2130434782608696,95785000.0
2020-03-08,2425.26,0.1628959276018098,0.2079646017699115,0.1762114537444934,0.2217391304347826,255659800.0
2020-04-08,2450.17,0.1764705882352941,0.168141592920354,0.2070484581497797,0.1826086956521739,96018000.0
2020-05-08,2508.31,0.2081447963800904,0.1991150442477876,0.2070484581497797,0.1782608695652174,120719100.0
2020-06-08,2508.31,0.2081447963800904,0.2035398230088496,0.2422907488986784,0.2173913043478261,71699000.0
2020-07-08,2475.09,0.1900452488687783,0.1946902654867257,0.2290748898678413,0.2043478260869564,78347200.0
2020-10-08,2466.78,0.1855203619909502,0.1902654867256639,0.2290748898678413,0.1956521739130434,65485400.0
2020-11-08,2433.56,0.1674208144796378,0.18141592920354,0.2114537444933921,0.1869565217391304,175693000.0
2020-12-08,2450.17,0.1764705882352941,0.1637168141592921,0.2070484581497797,0.1652173913043477,110934800.0
2020-08-13,2500.01,0.2036199095022624,0.1902654867256639,0.2202643171806168,0.1739130434782609,160906600.0
2020-08-14,2516.62,0.2126696832579185,0.1991150442477876,0.2422907488986784,0.2043478260869564,93007500.0
2020-08-18,2533.23,0.2217194570135746,0.2079646017699115,0.2422907488986784,0.2086956521739129,139358500.0
2020-08-19,2491.7,0.1990950226244344,0.2035398230088496,0.2422907488986784,0.2173913043478261,103980600.0
2020-08-24,2491.7,0.1990950226244344,0.1902654867256639,0.2378854625550661,0.1999999999999999,76713900.0
2020-08-25,2475.09,0.1900452488687783,0.1858407079646018,0.2334801762114537,0.1999999999999999,100013600.0
2020-08-26,2508.31,0.2081447963800904,0.2035398230088496,0.2334801762114537,0.1869565217391304,122465300.0
2020-08-27,2483.4,0.1945701357466063,0.1991150442477876,0.2290748898678413,0.2043478260869564,102787800.0
2020-08-28,2458.48,0.1809954751131222,0.1769911504424779,0.2158590308370044,0.1913043478260869,160569500.0
2020-08-31,2375.42,0.1357466063348416,0.1725663716814161,0.1806167400881057,0.1782608695652174,204261100.0
2020-01-09,2408.64,0.1538461538461537,0.1415929203539823,0.1806167400881057,0.1521739130434782,90565400.0
2020-02-09,2450.17,0.1764705882352941,0.168141592920354,0.1982378854625552,0.1521739130434782,107589800.0
2020-03-09,2408.64,0.1538461538461537,0.1637168141592921,0.1894273127753304,0.1739130434782609,123106100.0
2020-04-09,2375.42,0.1357466063348416,0.1327433628318584,0.171806167400881,0.1304347826086955,143569100.0
2020-07-09,2408.64,0.1538461538461537,0.1415929203539823,0.1850220264317181,0.1391304347826087,62206600.0
2020-08-09,2375.42,0.1357466063348416,0.1371681415929204,0.1806167400881057,0.1478260869565217,80068200.0
2020-09-09,2325.59,0.1085972850678733,0.1194690265486726,0.1541850220264317,0.1304347826086955,108397400.0
2020-10-09,2242.53,0.0633484162895927,0.0929203539823009,0.0748898678414098,0.108695652173913,287496300.0
2020-11-09,2333.89,0.1131221719457014,0.1106194690265487,0.0881057268722467,0.0521739130434781,197756800.0
2020-09-14,2400.34,0.1493212669683257,0.1327433628318584,0.1629955947136565,0.1217391304347825,127562700.0
2020-09-15,2350.5,0.1221719457013575,0.1371681415929204,0.1585903083700441,0.1478260869565217,106215900.0
2020-09-16,2317.28,0.1040723981900451,0.1061946902654868,0.1409691629955949,0.1130434782608695,68113400.0
2020-09-17,2342.2,0.1176470588235294,0.1150442477876108,0.145374449339207,0.1130434782608695,97257400.0
2020-09-18,2400.34,0.1493212669683257,0.1327433628318584,0.171806167400881,0.1304347826086955,162116700.0
2020-09-21,2333.89,0.1131221719457014,0.1415929203539823,0.1541850220264317,0.1478260869565217,100305100.0
2020-09-22,2308.98,0.099547511312217,0.0973451327433629,0.1321585903083701,0.1043478260869565,75891600.0
2020-09-23,2325.59,0.1085972850678733,0.0973451327433629,0.1277533039647578,0.0956521739130435,85953300.0
2020-09-24,2267.45,0.0769230769230768,0.0752212389380531,0.1145374449339206,0.0869565217391303,74516800.0
2020-09-25,2234.23,0.0588235294117647,0.0663716814159292,0.0969162995594714,0.0739130434782608,180968900.0
2020-09-28,2209.31,0.0452488687782803,0.0619469026548673,0.092511013215859,0.0695652173913043,89256700.0
2020-09-29,2184.39,0.0316742081447962,0.0442477876106195,0.0792951541850221,0.0608695652173914,155853900.0
2020-09-30,2126.25,0.0,0.0265486725663717,0.039647577092511,0.0347826086956521,235611600.0
2020-01-10,2284.06,0.0859728506787329,0.0752212389380531,0.066079295154185,0.0217391304347827,225006000.0
2020-02-10,2225.92,0.0542986425339366,0.0707964601769912,0.0881057268722467,0.0869565217391303,140161900.0
2020-05-10,2201.0,0.0407239819004523,0.0530973451327434,0.0837004405286345,0.0608695652173914,124720200.0
2020-06-10,2201.0,0.0407239819004523,0.0486725663716816,0.0748898678414098,0.0565217391304346,148977400.0
2020-07-10,2209.31,0.0452488687782803,0.0353982300884956,0.0748898678414098,0.0434782608695651,110186000.0
2020-08-10,2242.53,0.0633484162895927,0.0575221238938055,0.0881057268722467,0.0521739130434781,154587800.0
2020-09-10,2267.45,0.0769230769230768,0.0707964601769912,0.1101321585903085,0.0695652173913043,109122300.0
2020-12-10,2267.45,0.0769230769230768,0.0752212389380531,0.1145374449339206,0.0869565217391303,77479100.0
2020-10-13,2267.45,0.0769230769230768,0.0663716814159292,0.1013215859030838,0.0782608695652173,97205500.0
2020-10-14,2333.89,0.1131221719457014,0.1061946902654868,0.1145374449339206,0.0782608695652173,183236500.0
2020-10-15,2308.98,0.099547511312217,0.1150442477876108,0.1365638766519825,0.108695652173913,138462900.0
2020-10-16,2284.06,0.0859728506787329,0.084070796460177,0.118942731277533,0.1,135175000.0
2020-10-19,2250.84,0.0678733031674208,0.0973451327433629,0.1145374449339206,0.108695652173913,187840500.0
2020-10-20,2217.61,0.0497737556561086,0.0663716814159292,0.0969162995594714,0.0695652173913043,168211100.0
2020-10-21,2225.92,0.0542986425339366,0.0530973451327434,0.0969162995594714,0.0565217391304346,142146300.0
2020-10-22,2242.53,0.0633484162895927,0.0575221238938055,0.0881057268722467,0.0521739130434781,257179400.0
2020-10-23,2184.39,0.0316742081447962,0.0575221238938055,0.0792951541850221,0.0695652173913043,166356000.0
2020-10-26,2201.0,0.0407239819004523,0.0398230088495576,0.0792951541850221,0.0347826086956521,97523200.0
2020-10-27,2176.09,0.0271493212669682,0.0442477876106195,0.0748898678414098,0.0391304347826086,146366600.0
2020-02-11,2126.25,0.0,0.0132743362831859,0.0440528634361234,0.0173913043478259,391510600.0
2020-03-11,2142.86,0.009049773755656,0.0,0.039647577092511,0.0086956521739129,188874000.0
2020-04-11,2142.86,0.009049773755656,0.0221238938053098,0.0572687224669603,0.0217391304347827,150678200.0
2020-05-11,2300.67,0.095022624434389,0.0973451327433629,0.0748898678414098,0.0347826086956521,369260400.0
2020-06-11,2350.5,0.1221719457013575,0.1106194690265487,0.1321585903083701,0.108695652173913,243865800.0
2020-09-11,2392.03,0.1447963800904977,0.1371681415929204,0.171806167400881,0.1347826086956522,208192700.0
2020-10-11,2375.42,0.1357466063348416,0.1592920353982301,0.1806167400881057,0.1739130434782609,195337300.0
2020-11-11,2558.15,0.2352941176470589,0.2256637168141593,0.1894273127753304,0.1521739130434782,480530200.0
2020-12-11,2524.92,0.2171945701357465,0.2168141592920354,0.2466960352422908,0.2304347826086956,169609900.0
2020-11-13,2483.4,0.1945701357466063,0.1858407079646018,0.2202643171806168,0.1999999999999999,186708800.0
2020-11-16,2549.84,0.2307692307692306,0.2256637168141593,0.2511013215859032,0.2130434782608696,206145500.0
2020-11-17,2674.43,0.2986425339366517,0.3008849557522124,0.2863436123348017,0.2391304347826086,527501800.0
2020-11-18,2641.2,0.2805429864253393,0.2920353982300885,0.3127753303964759,0.2826086956521738,239122600.0
2020-11-19,2632.9,0.2760180995475113,0.2787610619469027,0.3039647577092512,0.2608695652173913,185558800.0
2020-11-20,2674.43,0.2986425339366517,0.3008849557522124,0.3215859030837004,0.2782608695652173,211892500.0
2020-11-23,2757.48,0.343891402714932,0.3318584070796462,0.3392070484581499,0.2956521739130435,260752200.0
2020-11-24,2782.4,0.3574660633484164,0.3495575221238938,0.3876651982378855,0.3478260869565217,207503900.0
2020-11-25,2724.26,0.3257918552036199,0.3539823008849558,0.3656387665198239,0.3565217391304347,253156200.0
2020-11-26,2882.07,0.4117647058823529,0.3938053097345133,0.3656387665198239,0.317391304347826,374185400.0
2020-11-27,2873.76,0.4072398190045249,0.4026548672566372,0.4273127753303966,0.4043478260869566,163651600.0
2020-11-30,2682.73,0.3031674208144797,0.3893805309734515,0.3392070484581499,0.3956521739130434,624142600.0
2020-01-12,2691.04,0.3076923076923077,0.3230088495575223,0.3127753303964759,0.2956521739130435,277929200.0
